StartTime,Flgs,Proto,SrcAddr,DstAddr,State,Dur,SrcRate,DstRate,SrcPkts,DstPkts,SrcBytes,DstBytes,StdDev,attack
1526349185,e,udp,192.168.100.150,192.168.217.2,INT,2.501061,0.39983,0,2,0,172,0,0,0
1526349187,e,udp,192.168.100.149,192.168.217.2,INT,2.500994,0.399841,0,2,0,172,0,0,0
1526349190,e,udp,192.168.100.147,192.168.217.2,INT,2.501106,0.399823,0,2,0,172,0,0,0
1526349188,e,udp,192.168.100.148,192.168.217.2,INT,2.500026,0.399996,0,2,0,172,0,0,0
1526349191,e,udp,192.168.100.150,8.8.8.8,CON,0.007326,0,0,1,1,86,86,0,0
1526349193,e,udp,192.168.100.149,8.8.8.8,CON,0.007206,0,0,1,1,86,86,0,0
1526349195,e,udp,192.168.100.148,8.8.8.8,CON,0.007931,0,0,1,1,86,86,0,0
1526349196,e,udp,192.168.100.147,8.8.8.8,CON,0.007337,0,0,1,1,86,86,0,0
1526349199,e,udp,192.168.100.150,192.168.217.2,INT,2.500951,0.399848,0,2,0,172,0,0,0
1526349199,e,udp,192.168.100.149,192.168.217.2,INT,2.500954,0.399847,0,2,0,172,0,0,0
1526349200,e,udp,192.168.100.148,192.168.217.2,INT,2.500053,0.399992,0,2,0,172,0,0,0
1526349205,e,udp,192.168.100.150,8.8.8.8,CON,0.007909,0,0,1,1,86,86,0,0
1526349205,e,udp,192.168.100.149,8.8.8.8,CON,0.007011,0,0,1,1,86,86,0,0
1526349203,e,udp,192.168.100.147,192.168.217.2,INT,2.501166,0.399814,0,2,0,172,0,0,0
1526349207,e,udp,192.168.100.148,8.8.8.8,CON,0.007515,0,0,1,1,86,86,0,0
1526349209,e,udp,192.168.100.147,8.8.8.8,CON,0.007486,0,0,1,1,86,86,0,0
1526349282,e,udp,192.168.100.148,27.124.125.250,CON,0.048447,0,0,1,1,90,90,0,0
1526349283,e,udp,192.168.100.27,224.0.0.251,INT,0,0,0,1,0,183,0,0,0
1526349283,e,udp,192.168.100.150,27.124.125.250,CON,0.048631,0,0,1,1,90,90,0,0
1526349283,e,udp,fe80::2c6a:ff9b:7e14:166a,ff02::fb,INT,0,0,0,1,0,203,0,0,0
1526349356,e,udp,192.168.100.147,129.250.35.250,CON,0.007321,0,0,1,1,90,90,0,0
1526349323,e,tcp,192.168.100.5,192.168.100.3,CON,43.132221,0.625982,0.602798,28,27,2981,8687,1.893185,0
1526349380,e,udp,192.168.100.4,91.189.91.157,CON,0.219862,0,0,1,1,90,90,0,0
1526349837,e,tcp,192.168.100.3,13.55.154.73,CON,1743.19519,0.815743,0.815743,1423,1423,591165,93918,1.368135,0
1526349833,e &,tcp,192.168.100.55,192.168.100.3,CON,1745.653564,19.933508,19.932936,34798,34797,35616240,34181742,0.008544,0
1526349833,e,tcp,192.168.100.46,192.168.100.5,CON,1745.807861,19.933466,0,34801,0,32123625,0,0.00779,0
1526349833,e,tcp,192.168.100.5,192.168.100.3,CON,1745.807861,11.960079,0,20881,0,18118177,0,0.023771,0
1526349833,e,udp,192.168.100.46,192.168.100.5,CON,1745.758057,19.93346,19.93346,34800,34800,35020980,34166640,0.007519,0
1526349833,e,udp,192.168.100.46,192.168.100.5,INT,1745.758057,19.93346,0,34800,0,33131340,0,0.007544,0
1526349833,e,udp,192.168.100.7,192.168.100.3,INT,1745.907227,10.963354,0,19142,0,1148520,0,0.011107,0
1526349833,e,tcp,192.168.100.6,192.168.100.3,CON,1746.104004,6.976675,0,12183,0,3606168,0,0.034867,0
1526350039,e,tcp,192.168.100.7,192.168.100.4,CON,1453.942627,0.002751,0.002751,5,5,350,330,5.00E-06,0
1526350044,e,arp,192.168.100.4,192.168.100.7,CON,1453.824219,0.002751,0.002751,5,5,210,300,2.30E-05,0
1526350103,e,arp,192.168.100.1,192.168.100.3,CON,1197.010742,0.000835,0.000835,2,2,120,120,6.00E-06,0
1526350118,e,udp,192.168.100.6,192.168.100.255,INT,900.019836,0.001111,0,2,0,500,0,0,0
1526350158,e,udp,192.168.100.7,192.168.100.255,INT,1455.345703,0.003436,0,6,0,1629,0,8.60E-05,0
1526350203,e,udp,192.168.100.3,216.239.34.10,CON,0.143152,0,0,1,1,98,103,0,0
1526350203,e,udp,192.168.100.3,128.63.2.53,CON,0.231634,0,0,1,1,85,1216,0,0
1526350203,e,udp,192.168.100.3,128.63.2.53,CON,0.23111,0,0,1,1,70,1139,0,0
1526350203,e,udp,192.168.100.3,192.12.94.30,CON,0.164316,0,0,1,1,85,806,0,0
1526350291,e,udp,192.168.100.149,224.0.0.251,INT,0,0,0,1,0,88,0,0,0
1526350295,e,udp,192.168.100.150,224.0.0.251,INT,0,0,0,1,0,88,0,0,0
1526350296,e,udp,192.168.100.149,224.0.0.251,INT,0,0,0,1,0,83,0,0,0
1526350296,e,udp,192.168.100.148,224.0.0.251,INT,0,0,0,1,0,88,0,0,0
1526350298,e,udp,192.168.100.149,224.0.0.251,INT,0,0,0,1,0,60,0,0,0
1526350299,e,udp,192.168.100.147,224.0.0.251,INT,0,0,0,1,0,88,0,0,0
1526350300,e,udp,192.168.100.150,224.0.0.251,INT,0,0,0,1,0,83,0,0,0
1526350301,e,udp,192.168.100.148,224.0.0.251,INT,0,0,0,1,0,83,0,0,0
1526350302,e,udp,192.168.100.150,224.0.0.251,INT,0,0,0,1,0,60,0,0,0
1526350303,e,udp,192.168.100.148,224.0.0.251,INT,0,0,0,1,0,60,0,0,0
1526350304,e,udp,192.168.100.147,224.0.0.251,INT,0,0,0,1,0,83,0,0,0
1526350306,e,udp,192.168.100.147,224.0.0.251,INT,0,0,0,1,0,60,0,0,0
1526350318,e,udp,192.168.100.149,224.0.0.251,INT,0,0,0,1,0,88,0,0,0
1526350204,e,tcp,192.168.100.3,172.217.25.170,FIN,171.366257,0.116709,0.110874,21,20,2997,4366,0.237046,0
1526350322,e,udp,192.168.100.150,224.0.0.251,INT,0,0,0,1,0,88,0,0,0
1526350323,e,udp,192.168.100.149,224.0.0.251,INT,0,0,0,1,0,83,0,0,0
1526350323,e,udp,192.168.100.148,224.0.0.251,INT,0,0,0,1,0,88,0,0,0
1526350326,e,udp,192.168.100.147,224.0.0.251,INT,0,0,0,1,0,88,0,0,0
1526350327,e,udp,192.168.100.150,224.0.0.251,INT,0,0,0,1,0,83,0,0,0
1526350325,e,udp,192.168.100.149,192.168.217.2,INT,2.500086,0.399986,0,2,0,172,0,0,0
1526350328,e,udp,192.168.100.148,224.0.0.251,INT,0,0,0,1,0,83,0,0,0
1526350330,e,arp,192.168.100.149,192.168.100.1,CON,1290.240234,0.0031,0.0031,5,5,300,300,2.60E-05,0
1526350331,e,udp,192.168.100.147,224.0.0.251,INT,0,0,0,1,0,83,0,0,0
1526350329,e,udp,192.168.100.150,192.168.217.2,INT,2.501092,0.399825,0,2,0,172,0,0,0
1526350332,e,udp,192.168.100.149,8.8.8.8,CON,0.007491,0,0,1,1,86,86,0,0
1526350330,e,udp,192.168.100.148,192.168.217.2,INT,2.5,0.4,0,2,0,172,0,0,0
1526350333,e,udp,192.168.100.147,192.168.217.2,INT,2.499854,0.400023,0,2,0,172,0,0,0
1526350334,e,arp,192.168.100.150,192.168.100.1,CON,1279.488403,0.003126,0.003126,5,5,300,300,2.60E-05,0
1526350335,e,udp,192.168.100.150,8.8.8.8,CON,0.007446,0,0,1,1,86,86,0,0
1526350336,e,arp,192.168.100.148,192.168.100.1,CON,1284.86438,0.002335,0.002335,4,4,240,240,5.20E-05,0
1526350337,e,udp,192.168.100.148,8.8.8.8,CON,0.007017,0,0,1,1,86,86,0,0
1526350338,e,arp,192.168.100.147,192.168.100.1,CON,1283.584351,0.003116,0.003116,5,5,300,300,1.10E-05,0
1526350340,e,udp,192.168.100.147,8.8.8.8,CON,0.007284,0,0,1,1,86,86,0,0
1526350360,e,ipv6-icmp,fe80::250:56ff:febe:bf1a,ff02::2,NRS,0,0,0,1,0,70,0,0,0
1526350362,e,ipv6-icmp,fe80::250:56ff:febe:254,ff02::2,NRS,0,0,0,1,0,70,0,0,0
1526350372,e,udp,192.168.100.149,27.124.125.250,CON,0.048481,0,0,1,1,90,90,0,0
1526350647,e,udp,fe80::c0c0:aa20:45b9:bdd9,ff02::fb,INT,0,0,0,1,0,180,0,0,0
1526350647,e,udp,192.168.100.4,224.0.0.251,INT,0,0,0,1,0,160,0,0,0
1526350751,e,ipv6-icmp,fe80::250:56ff:febe:c038,ff02::2,NRS,0,0,0,1,0,70,0,0,0
1526351330,e,udp,192.168.100.148,27.124.125.250,CON,0.04829,0,0,1,1,90,90,0,0
1526351332,e,udp,192.168.100.150,27.124.125.250,CON,0.048457,0,0,1,1,90,90,0,0
1526351404,e,udp,192.168.100.147,129.250.35.250,CON,0.006957,0,0,1,1,90,90,0,0
1526351425,e,udp,192.168.100.27,192.168.100.1,CON,0.180937,0,0,1,1,87,103,0,0
1526351425,e,arp,192.168.100.1,192.168.100.27,CON,0.000336,0,0,1,1,60,60,0,0
1526351429,e,udp,192.168.100.4,91.189.91.157,CON,0.219518,0,0,1,1,90,90,0,0
1526351429,e,arp,192.168.100.1,192.168.100.4,CON,1.60E-05,0,0,1,1,60,42,0,0
1526351430,e,arp,192.168.100.27,192.168.100.1,CON,9.70E-05,0,0,1,1,60,60,0,0
1526351434,e,arp,192.168.100.4,192.168.100.1,CON,0.000216,0,0,1,1,42,60,0,0
1526351503,e,udp,192.168.100.150,192.168.217.2,INT,2.499495,0.400081,0,2,0,172,0,0,0
1526351512,e,udp,192.168.100.149,192.168.217.2,INT,0,0,0,1,0,86,0,0,0
1526351516,e,udp,192.168.100.148,192.168.217.2,INT,0,0,0,1,0,86,0,0,0
1526351518,e,udp,192.168.100.147,192.168.217.2,INT,0,0,0,1,0,86,0,0,0
1526351524,e,udp,192.168.100.150,192.168.217.2,INT,2.499994,0.400001,0,2,0,172,0,0,0
1526351526,e,udp,192.168.100.149,192.168.217.2,INT,2.500242,0.399961,0,2,0,172,0,0,0
1526351527,e,udp,192.168.100.148,192.168.217.2,INT,2.500115,0.399982,0,2,0,172,0,0,0
1526351531,e,udp,192.168.100.150,8.8.8.8,CON,0.007559,0,0,1,1,86,86,0,0
1526351529,e,udp,192.168.100.147,192.168.217.2,INT,2.501049,0.399832,0,2,0,172,0,0,0
1526351533,e,udp,192.168.100.149,8.8.8.8,CON,0.007099,0,0,1,1,86,86,0,0
1526351534,e,udp,192.168.100.148,8.8.8.8,CON,0.007767,0,0,1,1,86,86,0,0
1526351535,e,udp,192.168.100.147,8.8.8.8,CON,0.007496,0,0,1,1,86,86,0,0
1526351538,e,udp,192.168.100.150,192.168.217.2,INT,2.501029,0.399835,0,2,0,172,0,0,0
1526351540,e,udp,192.168.100.148,192.168.217.2,INT,2.500232,0.399963,0,2,0,172,0,0,0
1526351541,e,udp,192.168.100.149,192.168.217.2,INT,2.501163,0.399814,0,2,0,172,0,0,0
1526351544,e,udp,192.168.100.150,8.8.8.8,CON,0.007445,0,0,1,1,86,86,0,0
1526351542,e,udp,192.168.100.147,192.168.217.2,INT,2.501014,0.399838,0,2,0,172,0,0,0
1526351547,e,udp,192.168.100.148,8.8.8.8,CON,0.007598,0,0,1,1,86,86,0,0
1526351547,e,udp,192.168.100.149,8.8.8.8,CON,0.007321,0,0,1,1,86,86,0,0
1526351548,e,udp,192.168.100.147,8.8.8.8,CON,0.007894,0,0,1,1,86,86,0,0
1526351591,e,udp,192.168.100.3,202.12.27.33,CON,0.15618,0,0,1,1,70,1181,0,0
1526351591,e,udp,192.168.100.3,202.12.27.33,CON,0.162404,0,0,1,1,70,1139,0,0
1526351609,e,udp,192.168.100.150,192.168.217.2,INT,2.501064,0.39983,0,2,0,172,0,0,0
1526351615,e,udp,192.168.100.150,8.8.8.8,CON,0.007359,0,0,1,1,86,86,0,0
1526351615,e,udp,192.168.100.148,192.168.217.2,INT,2.499975,0.400004,0,2,0,172,0,0,0
1526351616,e,udp,192.168.100.149,192.168.217.2,INT,2.501068,0.399829,0,2,0,172,0,0,0
1526351617,e,udp,192.168.100.147,192.168.217.2,INT,2.500974,0.399844,0,2,0,172,0,0,0
1526351622,e,udp,192.168.100.148,8.8.8.8,CON,0.007215,0,0,1,1,86,86,0,0
1526351677,e,udp,192.168.100.148,224.0.0.251,INT,0,0,0,1,0,88,0,0,0
1526351683,e,udp,192.168.100.148,224.0.0.251,INT,0,0,0,1,0,83,0,0,0
1526351685,e,udp,192.168.100.148,224.0.0.251,INT,0,0,0,1,0,60,0,0,0
1526351705,e,udp,192.168.100.148,224.0.0.251,INT,0,0,0,1,0,88,0,0,0
1526351710,e,udp,192.168.100.148,224.0.0.251,INT,0,0,0,1,0,83,0,0,0
1526351712,e,udp,192.168.100.148,192.168.217.2,INT,2.501056,0.399831,0,2,0,172,0,0,0
1526351717,e,arp,192.168.100.148,192.168.100.1,CON,0.000154,0,0,1,1,60,60,0,0
1526351718,e,udp,192.168.100.148,8.8.8.8,CON,0.007235,0,0,1,1,86,86,0,0
1526351723,e,udp,192.168.100.27,192.168.100.1,CON,353.343842,0.002853,0.00283,2,2,189,656,1.401733,0
1526351728,e,arp,192.168.100.27,192.168.100.1,CON,804.353699,0.002486,0.002486,3,3,180,180,2.20E-05,0
1526351635,e &,tcp,192.168.100.55,192.168.100.3,CON,1097.527954,20.161673,20.161673,22129,22129,22429815,21786074,0.231829,0
1526351635,e,udp,192.168.100.46,192.168.100.5,INT,1097.782104,20.16156,0,22134,0,20897056,0,0.268895,0
1526351635,e,tcp,192.168.100.46,192.168.100.5,CON,1097.595703,20.617792,0,22631,0,20975109,0,0.268722,0
1526351635,e,tcp,192.168.100.5,192.168.100.3,CON,1098.481567,12.279678,0,13490,0,11829764,0,0.291873,0
1526351635,e,udp,192.168.100.46,192.168.100.5,CON,1097.685791,20.161507,20.161507,22132,22132,22414140,21947800,0.245391,0
1526351635,e,tcp,192.168.100.6,192.168.100.3,CON,1099.732666,6.897131,0,7586,0,2245456,0,0.058922,0
1526351635,e,udp,192.168.100.7,192.168.100.3,INT,1098.546875,11.294921,0,12409,0,744540,0,0.301763,0
1526351635,e,tcp,192.168.100.3,13.55.154.73,CON,1096.894165,0.867905,0.867905,953,953,376275,62898,1.235629,0
1526351814,e,udp,192.168.100.3,192.203.230.10,CON,0.015835,0,0,1,1,98,1229,0,0
1526351814,e,udp,192.168.100.3,192.203.230.10,CON,0.015302,0,0,1,1,70,1139,0,0
1526351815,e,udp,192.168.100.3,192.55.83.30,CON,0.169072,0,0,1,1,98,768,0,0
1526351815,e,udp,192.168.100.3,96.7.49.66,CON,0.315784,0,0,1,1,98,235,0,0
1526351815,e,udp,192.168.100.3,205.251.198.119,CON,0.342369,0,0,1,1,98,268,0,0
1526351816,e,udp,192.168.100.3,192.33.14.30,CON,0.011125,0,0,1,1,91,845,0,0
1526351816,e,udp,192.168.100.3,192.33.14.30,CON,0.010919,0,0,1,1,91,845,0,0
1526351816,e,udp,192.168.100.3,192.58.128.30,CON,0.015667,0,0,1,1,91,1219,0,0
1526351816,e,udp,192.168.100.3,192.58.128.30,CON,0.015716,0,0,1,1,91,1219,0,0
1526351816,e,udp,192.168.100.3,192.58.128.30,CON,0.01491,0,0,1,1,70,1139,0,0
1526351816,e,udp,192.168.100.3,205.251.196.160,CON,0.009813,0,0,1,1,91,376,0,0
1526351816,e,udp,192.168.100.3,192.42.93.30,CON,0.165952,0,0,1,1,91,846,0,0
1526351816,e,udp,192.168.100.3,205.251.196.160,CON,0.009688,0,0,1,1,91,388,0,0
1526351816,e,udp,192.168.100.3,192.42.93.30,CON,0.165992,0,0,1,1,91,846,0,0
1526351816,e,udp,192.168.100.3,192.33.4.12,CON,0.168275,0,0,1,1,74,409,0,0
1526351816,e,udp,192.168.100.3,205.251.199.148,CON,0.350171,0,0,1,1,91,377,0,0
1526351816,e,udp,192.168.100.3,205.251.199.148,CON,0.354169,0,0,1,1,91,389,0,0
1526351816,e,udp,192.168.100.3,192.36.148.17,CON,0.057892,0,0,1,1,82,1213,0,0
1526351816,e,udp,192.168.100.3,192.52.178.30,CON,0.16695,0,0,1,1,82,803,0,0
1526351817,e,udp,192.168.100.3,192.41.162.30,CON,0.1665,0,0,1,1,74,785,0,0
1526351817,e,udp,192.168.100.3,192.35.51.30,CON,0.165152,0,0,1,1,93,747,0,0
1526351817,e,udp,192.168.100.3,205.251.195.97,CON,0.279079,0,0,1,1,93,230,0,0
1526351817,e,udp,192.168.100.3,192.54.112.30,CON,0.196577,0,0,1,1,91,845,0,0
1526351817,e,udp,192.168.100.3,192.54.112.30,CON,0.197034,0,0,1,1,91,845,0,0
1526351817,e,udp,192.168.100.3,192.5.5.241,CON,0.027934,0,0,1,1,92,865,0,0
1526351817,e,udp,192.168.100.3,192.5.5.241,CON,0.027786,0,0,1,1,92,865,0,0
1526351817,e,udp,192.168.100.3,192.5.5.241,CON,0.028228,0,0,1,1,94,849,0,0
1526351817,e,udp,192.168.100.3,192.5.5.241,CON,0.02841,0,0,1,1,94,849,0,0
1526351817,e,udp,192.168.100.3,192.5.5.241,CON,0.031494,0,0,1,1,70,1139,0,0
1526351818,e,udp,192.168.100.3,156.154.100.3,CON,0.012333,0,0,1,1,94,887,0,0
1526351818,e,udp,192.168.100.3,199.19.57.1,CON,0.2149,0,0,1,1,92,855,0,0
1526351818,e,udp,192.168.100.3,199.19.57.1,CON,0.215046,0,0,1,1,92,855,0,0
1526351818,e,udp,192.168.100.3,156.154.100.3,CON,0.012329,0,0,1,1,94,887,0,0
1526351818,e,udp,192.168.100.3,205.251.194.86,CON,0.288394,0,0,1,1,91,376,0,0
1526351818,e,udp,192.168.100.3,205.251.194.86,CON,0.294063,0,0,1,1,91,388,0,0
1526351818,e,udp,192.168.100.3,205.251.199.194,CON,0.340996,0,0,1,1,93,326,0,0
1526351818,e,udp,192.168.100.3,192.12.94.30,CON,0.166266,0,0,1,1,91,845,0,0
1526351818,e,udp,192.168.100.3,192.12.94.30,CON,0.166182,0,0,1,1,91,845,0,0
1526351818,e,udp,192.168.100.3,192.12.94.30,CON,0.165992,0,0,1,1,91,846,0,0
1526351818,e,udp,192.168.100.3,192.12.94.30,CON,0.166014,0,0,1,1,91,846,0,0
1526351818,e,udp,192.168.100.3,199.19.57.1,CON,0.21551,0,0,1,1,92,855,0,0
1526351818,e,udp,192.168.100.3,199.19.57.1,CON,0.214945,0,0,1,1,92,855,0,0
1526351818,e,udp,192.168.100.3,205.251.199.61,CON,0.352041,0,0,1,1,94,392,0,0
1526351818,e,udp,192.168.100.3,205.251.195.185,CON,0.280261,0,0,1,1,94,380,0,0
1526351818,e,udp,192.168.100.3,205.251.194.201,CON,0.281482,0,0,1,1,92,390,0,0
1526351818,e,udp,192.168.100.3,205.251.194.201,CON,0.292902,0,0,1,1,92,378,0,0
1526351818,e,udp,192.168.100.3,205.251.198.239,CON,0.344549,0,0,1,1,91,388,0,0
1526351818,e,udp,192.168.100.3,205.251.198.239,CON,0.352904,0,0,1,1,91,376,0,0
1526351818,e,udp,192.168.100.3,205.251.193.205,CON,0.325693,0,0,1,1,91,377,0,0
1526351818,e,udp,192.168.100.3,205.251.193.205,CON,0.320741,0,0,1,1,91,389,0,0
1526351818,e,udp,192.168.100.3,199.7.83.42,CON,0.015051,0,0,1,1,70,1331,0,0
1526351818,e,udp,192.168.100.3,199.7.83.42,CON,0.007661,0,0,1,1,74,409,0,0
1526351818,e,udp,192.168.100.3,205.251.196.32,CON,0.009492,0,0,1,1,92,390,0,0
1526351818,e,udp,192.168.100.3,205.251.196.32,CON,0.009461,0,0,1,1,92,378,0,0
1526351819,e,udp,192.168.100.3,198.41.0.4,CON,0.173872,0,0,1,1,81,1209,0,0
1526351819,e,udp,192.168.100.3,192.55.83.30,CON,0.167449,0,0,1,1,81,802,0,0
1526351819,e,udp,192.168.100.3,192.48.79.30,CON,0.193782,0,0,1,1,74,785,0,0
1526351821,e,udp,192.168.100.3,205.251.193.2,CON,0.298522,0,0,1,1,111,248,0,0
1526351821,e,udp,192.168.100.3,205.251.193.2,CON,0.314735,0,0,1,1,111,248,0,0
1526351821,e,udp,192.168.100.3,192.41.162.30,CON,0.169148,0,0,1,1,91,845,0,0
1526351821,e,udp,192.168.100.3,192.41.162.30,CON,0.169052,0,0,1,1,91,845,0,0
1526351821,e,udp,192.168.100.3,199.19.56.1,CON,0.258123,0,0,1,1,92,855,0,0
1526351821,e,udp,192.168.100.3,199.19.56.1,CON,0.257886,0,0,1,1,92,855,0,0
1526351822,e,udp,192.168.100.3,192.41.162.30,CON,0.169106,0,0,1,1,91,846,0,0
1526351822,e,udp,192.168.100.3,192.41.162.30,CON,0.169014,0,0,1,1,91,846,0,0
1526351822,e,udp,192.168.100.3,156.154.101.3,CON,0.011309,0,0,1,1,94,887,0,0
1526351822,e,udp,192.168.100.3,156.154.101.3,CON,0.01171,0,0,1,1,94,887,0,0
1526351822,e,udp,192.168.100.3,205.251.197.206,CON,0.01041,0,0,1,1,94,380,0,0
1526351822,e,udp,192.168.100.3,205.251.197.206,CON,0.009961,0,0,1,1,94,392,0,0
1526351822,e,udp,192.168.100.3,205.251.192.170,CON,0.302959,0,0,1,1,92,390,0,0
1526351822,e,udp,192.168.100.3,205.251.192.170,CON,0.315647,0,0,1,1,92,378,0,0
1526351822,e,udp,192.168.100.3,205.251.195.59,CON,0.29369,0,0,1,1,91,377,0,0
1526351822,e,udp,192.168.100.3,205.251.195.59,CON,0.283913,0,0,1,1,91,389,0,0
1526351822,e,udp,192.168.100.3,205.251.198.91,CON,0.345979,0,0,1,1,111,294,0,0
1526351822,e,udp,192.168.100.3,205.251.198.91,CON,0.347323,0,0,1,1,111,294,0,0
1526351822,e,udp,192.168.100.3,205.251.198.91,CON,0.342272,0,0,1,1,108,285,0,0
1526351822,e,udp,192.168.100.3,205.251.198.91,CON,0.353115,0,0,1,1,108,285,0,0
1526351822,e,udp,192.168.100.3,205.251.194.84,CON,0.284523,0,0,1,1,91,388,0,0
1526351822,e,udp,192.168.100.3,205.251.194.84,CON,0.283848,0,0,1,1,91,376,0,0
1526351823,e,udp,192.168.100.3,192.26.92.30,CON,0.288069,0,0,1,1,100,754,0,0
1526351824,e,udp,192.168.100.3,192.26.92.30,CON,0.279975,0,0,1,1,100,754,0,0
1526351824,e,udp,192.168.100.3,192.52.178.30,CON,0.167859,0,0,1,1,100,754,0,0
1526351824,e,udp,192.168.100.3,205.251.194.102,CON,0.293476,0,0,1,1,106,291,0,0
1526351825,e,udp,192.168.100.3,205.251.194.102,CON,0.292003,0,0,1,1,106,191,0,0
1526351825,e,udp,192.168.100.3,205.251.194.154,CON,0.277896,0,0,1,1,100,237,0,0
1526351825,e,udp,192.168.100.3,192.31.80.30,CON,0.280742,0,0,1,1,91,845,0,0
1526351825,e,udp,192.168.100.3,192.31.80.30,CON,0.280513,0,0,1,1,91,845,0,0
1528099353,e,udp,192.168.100.147,192.168.100.3,INT,13.953106,0.931692,0,14,0,840,0,1.411776,1
1528099368,e,udp,192.168.100.147,192.168.100.3,INT,13.948702,1.003678,0,15,0,900,0,1.397302,1
1528099352,e,udp,192.168.100.148,192.168.100.3,INT,13.810159,0.724105,0,11,0,660,0,0.650307,1
1528099368,e,udp,192.168.100.147,192.168.100.3,INT,12.928706,1.005514,0,14,0,840,0,1.875702,1
1528099339,e,udp,192.168.100.150,192.168.100.3,INT,12.124701,0.494858,0,7,0,420,0,1.899225,1
1528099339,e,udp,192.168.100.150,192.168.100.3,INT,12.132286,0.494548,0,7,0,420,0,1.900958,1
1526876189,e,tcp,192.168.100.148,192.168.100.6,RST,4.90E-05,0,0,1,1,60,60,0,1
1528099353,e,udp,192.168.100.150,192.168.100.3,INT,14.273805,0.490409,0,8,0,480,0,0.971823,1
1528099353,e,udp,192.168.100.147,192.168.100.3,INT,13.967295,1.002342,0,15,0,900,0,0.815904,1
1528099352,e,udp,192.168.100.150,192.168.100.3,INT,14.276618,0.490312,0,8,0,480,0,0.972361,1
1528099338,e,udp,192.168.100.148,192.168.100.3,INT,13.703781,0.729726,0,11,0,660,0,0.64104,1
1528099368,e,udp,192.168.100.149,192.168.100.3,INT,14.549459,0.481118,0,8,0,480,0,0.867191,1
1528099339,e,udp,192.168.100.150,192.168.100.3,INT,12.133458,0.4945,0,7,0,420,0,1.900594,1
1528099339,e,udp,192.168.100.150,192.168.100.3,INT,12.124596,0.412385,0,6,0,360,0,1.900033,1
1528099339,e,udp,192.168.100.148,192.168.100.3,INT,12.345697,0.728999,0,10,0,600,0,1.27979,1
1528099353,e,udp,192.168.100.148,192.168.100.3,INT,13.801558,0.724556,0,11,0,660,0,0.643329,1
1528099338,e,udp,192.168.100.148,192.168.100.3,INT,13.710497,0.729368,0,11,0,660,0,0.633628,1
1528099339,e,udp,192.168.100.150,192.168.100.3,INT,12.132128,0.494555,0,7,0,420,0,1.898015,1
1528099368,e,udp,192.168.100.148,192.168.100.3,INT,13.697438,0.730063,0,11,0,660,0,0.656106,1
1528099338,e,udp,192.168.100.147,192.168.100.3,INT,13.660694,1.024838,0,15,0,900,0,1.366606,1
1526348500,e,tcp,192.168.100.148,192.168.100.5,RST,0.004079,0,0,1,1,60,60,0,1
1528099367,e,udp,192.168.100.148,192.168.100.3,INT,13.721246,0.728797,0,11,0,660,0,0.648956,1
1528099353,e,udp,192.168.100.147,192.168.100.3,INT,12.979709,1.001563,0,14,0,840,0,1.240307,1
1528099338,e,udp,192.168.100.147,192.168.100.3,INT,13.662812,1.024679,0,15,0,900,0,1.36659,1
1528099338,e,udp,192.168.100.148,192.168.100.3,INT,13.705389,0.72964,0,11,0,660,0,0.635608,1
1528099368,e,udp,192.168.100.150,192.168.100.3,INT,14.381917,0.486722,0,8,0,480,0,0.879421,1
1528099368,e,udp,192.168.100.149,192.168.100.3,INT,14.363927,0.487332,0,8,0,480,0,0.956117,1
1528099338,e,udp,192.168.100.147,192.168.100.3,INT,13.661694,1.024763,0,15,0,900,0,1.36645,1
1528099338,e,udp,192.168.100.149,192.168.100.3,INT,12.157004,0.493543,0,7,0,420,0,1.91127,1
1528099353,e,udp,192.168.100.148,192.168.100.3,INT,13.815566,0.723821,0,11,0,660,0,0.648207,1
1526348309,e,tcp,192.168.100.150,192.168.100.5,RST,0.000245,0,0,1,1,60,60,0,1
1528099368,e,udp,192.168.100.148,192.168.100.3,INT,13.645258,0.65957,0,10,0,600,0,0.680189,1
1528099353,e,udp,192.168.100.150,192.168.100.3,INT,12.229755,0.490607,0,7,0,420,0,1.929342,1
1528099368,e,udp,192.168.100.150,192.168.100.3,INT,14.300036,0.489509,0,8,0,480,0,0.920317,1
1528099368,e,udp,192.168.100.149,192.168.100.3,INT,14.313306,0.489055,0,8,0,480,0,0.979066,1
1528099339,e,udp,192.168.100.150,192.168.100.3,INT,12.131073,0.494598,0,7,0,420,0,1.898886,1
1528099338,e,udp,192.168.100.149,192.168.100.3,INT,12.158287,0.493491,0,7,0,420,0,1.91155,1
1528099368,e,udp,192.168.100.149,192.168.100.3,INT,14.408428,0.485827,0,8,0,480,0,0.933133,1
1528099353,e,udp,192.168.100.149,192.168.100.3,INT,14.407156,0.48587,0,8,0,480,0,0.997306,1
1528099368,e,udp,192.168.100.147,192.168.100.3,INT,13.723265,0.947296,0,14,0,840,0,1.509233,1
1528099340,e,udp,192.168.100.150,192.168.100.3,INT,12.132477,0.49454,0,7,0,420,0,1.89922,1
1528099338,e,udp,192.168.100.148,192.168.100.3,INT,13.704793,0.656705,0,10,0,600,0,0.642923,1
1528099339,e,udp,192.168.100.149,192.168.100.3,INT,12.160105,0.493417,0,7,0,420,0,1.913103,1
1528099353,e,udp,192.168.100.147,192.168.100.3,INT,13.955879,1.003161,0,15,0,900,0,1.413151,1
